filename,slices,height,width,dtype,min_pixel,max_pixel,mean_pixel,file_size_mb,status
1.2.826.0.1.3680043.8.498.10945096319356640858111424094286639289.npz,24,224,224,uint8,0,247,25.74794556494473,0.66,OK
1.2.826.0.1.3680043.8.498.10945401932329783147606712514253414847.npz,24,224,224,uint8,0,249,83.96015027104592,0.94,OK
1.2.826.0.1.3680043.8.498.10945604693641043925246975242603447652.npz,24,224,224,uint8,0,251,54.00159521816539,0.92,OK
1.2.826.0.1.3680043.8.498.10946241467695410024086842966081374479.npz,24,224,224,uint8,0,253,59.798475200627124,0.84,OK
1.2.826.0.1.3680043.8.498.10946629711257688362768337690690078986.npz,24,224,224,uint8,0,252,56.850580124627974,0.66,OK
1.2.826.0.1.3680043.8.498.10948861780422422612998003064849798696.npz,24,224,224,uint8,0,252,59.220480575042515,0.85,OK
1.2.826.0.1.3680043.8.498.10949365902671650269493276049228670871.npz,24,224,224,uint8,0,249,30.574233697385203,0.72,OK
1.2.826.0.1.3680043.8.498.10949827780812185912376852439459384406.npz,24,224,224,uint8,0,251,35.185520301870746,0.56,OK
1.2.826.0.1.3680043.8.498.10950009031711963893953363837521414329.npz,24,224,224,uint8,0,246,26.820675389296344,0.6,OK
1.2.826.0.1.3680043.8.498.10950175761415304391653261974763568997.npz,24,224,224,uint8,0,251,46.56863756244685,0.83,OK
1.2.826.0.1.3680043.8.498.10950221556960455523216653570654366777.npz,24,224,224,uint8,0,254,35.136139954028486,0.78,OK
1.2.826.0.1.3680043.8.498.10950984403724175752275731316112182856.npz,24,224,224,uint8,0,251,32.97877554342049,0.82,OK
1.2.826.0.1.3680043.8.498.10951403284355593751854962748884339651.npz,24,224,224,uint8,0,249,24.19330456792092,0.52,OK
1.2.826.0.1.3680043.8.498.10951965265526730765527211950753407636.npz,24,224,224,uint8,0,252,24.07407093696854,0.62,OK
1.2.826.0.1.3680043.8.498.10954084090299627221819379393795336577.npz,24,224,224,uint8,0,245,48.47231079931973,0.88,OK
1.2.826.0.1.3680043.8.498.10955424529380095842148248526690327847.npz,24,224,224,uint8,0,252,63.06994130660077,0.77,OK
1.2.826.0.1.3680043.8.498.10955849333759736682723071223287641650.npz,24,224,224,uint8,0,250,16.866712505314627,0.57,OK
1.2.826.0.1.3680043.8.498.10956577345697700185152822154174533511.npz,24,224,224,uint8,0,252,55.53487474091199,0.89,OK
1.2.826.0.1.3680043.8.498.10956649926454054904038863719797492789.npz,24,224,224,uint8,0,236,21.677296748777636,0.68,OK
1.2.826.0.1.3680043.8.498.10956898688790451040341513112018084600.npz,24,224,224,uint8,0,249,63.20325952646684,0.87,OK
1.2.826.0.1.3680043.8.498.10957583261250581175418093982875987837.npz,24,224,224,uint8,0,252,29.7824781768176,0.76,OK
1.2.826.0.1.3680043.8.498.10958828373915910081624857291676385831.npz,24,224,224,uint8,0,246,44.0734331818665,0.76,OK
1.2.826.0.1.3680043.8.498.10958902123200715203414123706468016947.npz,24,224,224,uint8,0,248,35.62062290736607,0.58,OK
1.2.826.0.1.3680043.8.498.10959748074703653226587682023999169285.npz,24,224,224,uint8,0,254,43.643521471088434,0.73,OK
1.2.826.0.1.3680043.8.498.10960330652036191989614885605403180539.npz,24,224,224,uint8,0,251,14.743805969653486,0.41,OK
1.2.826.0.1.3680043.8.498.10960624381838984599523096158190342488.npz,24,224,224,uint8,0,252,61.8839260801977,0.75,OK
1.2.826.0.1.3680043.8.498.10961393130652586253371912064444508918.npz,24,224,224,uint8,0,245,50.42594650164754,0.78,OK
1.2.826.0.1.3680043.8.498.10961400602538597588159526475424176016.npz,24,224,224,uint8,0,244,27.842842361553995,0.59,OK
1.2.826.0.1.3680043.8.498.10962015803858024802094074984979633504.npz,24,224,224,uint8,0,247,43.16124242665816,0.74,OK
1.2.826.0.1.3680043.8.498.10962174088953602934493757712303036291.npz,24,224,224,uint8,0,249,39.91839475047831,0.72,OK
1.2.826.0.1.3680043.8.498.10962266160953754876775344112062053828.npz,24,224,224,uint8,0,249,36.57008496758078,0.58,OK
1.2.826.0.1.3680043.8.498.10962599003400604860239488523801592336.npz,24,224,224,uint8,0,250,38.93328400696216,0.68,OK
1.2.826.0.1.3680043.8.498.10962775111027410808290207546247697098.npz,24,224,224,uint8,0,245,14.606846400669642,0.57,OK
1.2.826.0.1.3680043.8.498.10963685398489849462918423926682272480.npz,24,224,224,uint8,0,252,55.43446235916242,0.79,OK
1.2.826.0.1.3680043.8.498.10964291403679607157037669485702641600.npz,24,224,224,uint8,0,254,32.791802023543795,0.63,OK
1.2.826.0.1.3680043.8.498.10965728973823842729329728143245853060.npz,24,224,224,uint8,0,253,78.41216169084821,0.78,OK
1.2.826.0.1.3680043.8.498.10965898031780219077283475547632664537.npz,24,224,224,uint8,0,252,48.92988845928996,0.73,OK
1.2.826.0.1.3680043.8.498.10966318154445739523966073417426318408.npz,24,224,224,uint8,0,248,50.62959216889881,0.64,OK
1.2.826.0.1.3680043.8.498.10966378929391113067204923450061714601.npz,24,224,224,uint8,0,252,52.53777785528274,0.64,OK
1.2.826.0.1.3680043.8.498.10966434502421244547605113349276759868.npz,24,224,224,uint8,0,249,34.35740277556335,0.76,OK
1.2.826.0.1.3680043.8.498.10966454150810748156541805003090430580.npz,24,224,224,uint8,0,243,56.179585359534435,0.77,OK
1.2.826.0.1.3680043.8.498.10966685481951482837449712494474293815.npz,24,224,224,uint8,0,241,10.893192628613946,0.45,OK
1.2.826.0.1.3680043.8.498.10966748574481340699786223161260396611.npz,24,224,224,uint8,0,252,29.663269458173893,0.54,OK
1.2.826.0.1.3680043.8.498.10966783420002397464207033024806577117.npz,24,224,224,uint8,0,253,58.60877378295068,0.71,OK
1.2.826.0.1.3680043.8.498.10967513081022648012231762971191485049.npz,24,224,224,uint8,0,253,9.688766375690902,0.41,OK
1.2.826.0.1.3680043.8.498.10967543785577894717040936811768710760.npz,24,224,224,uint8,0,251,27.634038185586736,0.71,OK
1.2.826.0.1.3680043.8.498.10967688768044903216395172101395409333.npz,24,224,224,uint8,0,247,18.61553415311437,0.32,OK
1.2.826.0.1.3680043.8.498.10967877394372926199437908171011016345.npz,24,224,224,uint8,0,248,55.67857475021258,0.74,OK
1.2.826.0.1.3680043.8.498.10968873836794516554067290658492501243.npz,24,224,224,uint8,0,243,11.088508450255102,0.45,OK
1.2.826.0.1.3680043.8.498.10968891303104749055226988798403237586.npz,24,224,224,uint8,0,252,94.25434636745324,0.81,OK
1.2.826.0.1.3680043.8.498.10969544765965258165465047757442965963.npz,24,224,224,uint8,0,248,22.758391295971514,0.66,OK
1.2.826.0.1.3680043.8.498.10970036838186352504855328735842025839.npz,24,224,224,uint8,0,251,33.00405572385204,0.73,OK
1.2.826.0.1.3680043.8.498.10970277964295063071222770470057779937.npz,24,224,224,uint8,1,240,33.48765844228316,0.81,OK
1.2.826.0.1.3680043.8.498.10971032526678253471852986031725085240.npz,24,224,224,uint8,0,252,44.610570790816325,0.59,OK
1.2.826.0.1.3680043.8.498.10972267083926505708109922046495341637.npz,24,224,224,uint8,0,253,67.41245814732143,0.71,OK
1.2.826.0.1.3680043.8.498.10972653201273094675585632762550406091.npz,24,224,224,uint8,7,241,36.97807218590561,0.45,OK
1.2.826.0.1.3680043.8.498.10972967353708330418713283752625474260.npz,24,224,224,uint8,0,248,16.498340840242346,0.48,OK
1.2.826.0.1.3680043.8.498.10973306044747059940542641637515070681.npz,24,224,224,uint8,0,253,65.35412929820366,0.79,OK
1.2.826.0.1.3680043.8.498.10975434384789387910330084007281680784.npz,24,224,224,uint8,0,249,53.37225549399447,0.59,OK
1.2.826.0.1.3680043.8.498.10975979156342844176072029132403136773.npz,24,224,224,uint8,0,252,75.83684098639456,0.66,OK
1.2.826.0.1.3680043.8.498.10978627097490650215348774307046203098.npz,24,224,224,uint8,0,252,36.81998033588435,0.66,OK
1.2.826.0.1.3680043.8.498.10980327269888079988940056297512744580.npz,24,224,224,uint8,0,253,34.93386695498512,0.66,OK
1.2.826.0.1.3680043.8.498.10980920712746219305359095743550414185.npz,24,224,224,uint8,0,255,26.646083286830358,0.56,OK
1.2.826.0.1.3680043.8.498.10981150937599063048100613544895331991.npz,24,224,224,uint8,2,250,33.4859311888818,0.78,OK
1.2.826.0.1.3680043.8.498.10981920078136634510359344600556169532.npz,24,224,224,uint8,0,244,45.53214767352254,0.7,OK
1.2.826.0.1.3680043.8.498.10982205291197328653454025722706676031.npz,24,224,224,uint8,0,245,30.32196501647534,0.63,OK
1.2.826.0.1.3680043.8.498.10983196350673845856931784577337707881.npz,24,224,224,uint8,0,249,31.662948919802297,0.68,OK
1.2.826.0.1.3680043.8.498.10983865213128582255170896597469916258.npz,24,224,224,uint8,0,251,55.419054096247876,0.79,OK
1.2.826.0.1.3680043.8.498.10983900763683533946781540750166553540.npz,24,224,224,uint8,0,252,35.317990672831634,0.63,OK
1.2.826.0.1.3680043.8.498.10984567513970444469127446194149946682.npz,24,224,224,uint8,0,251,58.42184925728104,0.92,OK
1.2.826.0.1.3680043.8.498.10984947269636505605889762116206618013.npz,24,224,224,uint8,0,248,31.522880294696005,0.69,OK
1.2.826.0.1.3680043.8.498.10985655479406971602314885997770061455.npz,24,224,224,uint8,0,236,16.51284395594175,0.53,OK
1.2.826.0.1.3680043.8.498.10985772276689253392309698046726542896.npz,24,224,224,uint8,0,247,37.12714910182823,0.75,OK
1.2.826.0.1.3680043.8.498.10985779645450902559535902062557054223.npz,24,224,224,uint8,0,255,42.92523567044005,0.68,OK
1.2.826.0.1.3680043.8.498.10986250178618429155806867590614167669.npz,24,224,224,uint8,0,249,48.16404838302508,0.9,OK
1.2.826.0.1.3680043.8.498.10987377836642751711530384619196394627.npz,24,224,224,uint8,0,241,90.88762140598426,0.83,OK
1.2.826.0.1.3680043.8.498.10991293877741730420590250142542024504.npz,24,224,224,uint8,0,248,58.03228469122024,0.7,OK
1.2.826.0.1.3680043.8.498.10992008002163844878405768578004676151.npz,24,224,224,uint8,0,228,41.84516834077381,0.73,OK
1.2.826.0.1.3680043.8.498.10992175558431590135878926048524016924.npz,24,224,224,uint8,0,238,16.236391236181973,0.6,OK
1.2.826.0.1.3680043.8.498.10992579851144563451897980905004711466.npz,24,224,224,uint8,0,250,68.29492685746173,0.74,OK
1.2.826.0.1.3680043.8.498.10992871710646155682578527223747966387.npz,24,224,224,uint8,0,244,19.934722277582907,0.64,OK
1.2.826.0.1.3680043.8.498.10993933299637169778971795918562442428.npz,24,224,224,uint8,1,251,40.265056999362244,0.84,OK
1.2.826.0.1.3680043.8.498.10994427898459458953271906694058874374.npz,24,224,224,uint8,0,251,29.126452387595663,0.58,OK
1.2.826.0.1.3680043.8.498.10995140871641110468625251891515750436.npz,24,224,224,uint8,0,253,49.30107189360119,0.64,OK
1.2.826.0.1.3680043.8.498.10995715395908334619051449603423894332.npz,24,224,224,uint8,0,248,42.552143953284435,0.63,OK
1.2.826.0.1.3680043.8.498.10995958839301553772542009858072196524.npz,24,224,224,uint8,0,253,49.193146789965986,0.86,OK
1.2.826.0.1.3680043.8.498.10996320913706997581656197411371765557.npz,24,224,224,uint8,0,245,32.52923957669005,0.56,OK
1.2.826.0.1.3680043.8.498.10996717405139544747172286881682362734.npz,24,224,224,uint8,0,250,40.061500186011905,0.76,OK
1.2.826.0.1.3680043.8.498.10996999805101794740908623332295404856.npz,24,224,224,uint8,0,248,35.14913421423257,0.74,OK
1.2.826.0.1.3680043.8.498.10997243274493644695137773062377650204.npz,24,224,224,uint8,0,249,38.758666161777214,0.64,OK
1.2.826.0.1.3680043.8.498.10997772432450169686297210957553151404.npz,24,224,224,uint8,0,248,68.8161388578869,0.77,OK
1.2.826.0.1.3680043.8.498.10997803906020837009354696973671764770.npz,24,224,224,uint8,0,249,35.92894677402211,0.55,OK
1.2.826.0.1.3680043.8.498.10998825089451117824678710755631375359.npz,24,224,224,uint8,0,249,56.0474471526892,0.79,OK
1.2.826.0.1.3680043.8.498.10999243104292802162073528803301708691.npz,24,224,224,uint8,0,250,77.55135921556122,0.74,OK
1.2.826.0.1.3680043.8.498.10999714865482426068240546741520122947.npz,24,224,224,uint8,0,251,30.491565522693453,0.52,OK
1.2.826.0.1.3680043.8.498.11000326800806757682835283015118458314.npz,24,224,224,uint8,0,252,48.71406980761054,0.66,OK
1.2.826.0.1.3680043.8.498.11001958803754225074389902755716478577.npz,24,224,224,uint8,0,250,38.238904888127124,0.55,OK
1.2.826.0.1.3680043.8.498.11003185826694804750408801855308460404.npz,24,224,224,uint8,0,246,46.40443472310799,0.86,OK
1.2.826.0.1.3680043.8.498.11003432376261546407453277110049150283.npz,24,224,224,uint8,0,247,90.75817372847577,0.89,OK
1.2.826.0.1.3680043.8.498.11003454443317349041966651408688306880.npz,24,224,224,uint8,8,250,64.79937951743197,0.76,OK
1.2.826.0.1.3680043.8.498.11003675176649164764507101076971043214.npz,24,224,224,uint8,0,252,42.8136825042517,0.8,OK
1.2.826.0.1.3680043.8.498.11004080566033948299888469325032089956.npz,24,224,224,uint8,2,252,58.68584914434524,0.97,OK
1.2.826.0.1.3680043.8.498.11004498966001266555592957328903938986.npz,24,224,224,uint8,0,252,23.66937961708121,0.58,OK
1.2.826.0.1.3680043.8.498.11004622529497181556077977475741701961.npz,24,224,224,uint8,0,252,45.19143448394983,0.53,OK
1.2.826.0.1.3680043.8.498.11005397036885713173471007818157207010.npz,24,224,224,uint8,0,247,33.374414560746175,0.66,OK
1.2.826.0.1.3680043.8.498.11005619584562790889907645845831317795.npz,24,224,224,uint8,0,243,20.141956978103742,0.43,OK
1.2.826.0.1.3680043.8.498.11006124140980445438475978122882952305.npz,24,224,224,uint8,0,248,27.7869491058142,0.67,OK
1.2.826.0.1.3680043.8.498.11006547267363796074800573684973645898.npz,24,224,224,uint8,0,251,55.40794154575893,0.67,OK
1.2.826.0.1.3680043.8.498.11006727654624315522471736547261328631.npz,24,224,224,uint8,0,254,50.06956180909864,0.81,OK
1.2.826.0.1.3680043.8.498.11006910962228708750296692735183177399.npz,24,224,224,uint8,0,252,19.380171795280614,0.53,OK
1.2.826.0.1.3680043.8.498.11010179874744075474240305053217270252.npz,24,224,224,uint8,0,250,64.23441236846301,0.74,OK
1.2.826.0.1.3680043.8.498.11010211090821636062311523385535568293.npz,24,224,224,uint8,0,243,17.53412488042092,0.63,OK
1.2.826.0.1.3680043.8.498.11010836760325649087593876758273433991.npz,24,224,224,uint8,0,241,22.572476549213434,0.61,OK
1.2.826.0.1.3680043.8.498.11012066421729811002231381529887461526.npz,24,224,224,uint8,0,254,36.62140515385842,0.62,OK
1.2.826.0.1.3680043.8.498.11012752538523839796461479757155312675.npz,24,224,224,uint8,0,253,36.84838036777211,0.63,OK
1.2.826.0.1.3680043.8.498.11012848063166174188089485397679094837.npz,24,224,224,uint8,0,246,52.741667663159014,0.76,OK
1.2.826.0.1.3680043.8.498.11013503879363481829718099650262938749.npz,24,224,224,uint8,0,251,88.06272338036777,0.93,OK
1.2.826.0.1.3680043.8.498.11013862647945118995152311807233506975.npz,24,224,224,uint8,0,246,52.180154190582485,0.69,OK
1.2.826.0.1.3680043.8.498.11013993237497520180720700271144367421.npz,24,224,224,uint8,0,248,69.65624003507654,0.89,OK
1.2.826.0.1.3680043.8.498.11016877052343954476357540741479664334.npz,24,224,224,uint8,0,245,24.919380447491495,0.53,OK
1.2.826.0.1.3680043.8.498.11017255009895446607765521933499445160.npz,24,224,224,uint8,0,249,15.571303179474915,0.59,OK
1.2.826.0.1.3680043.8.498.11018061973861079072736753223379511583.npz,24,224,224,uint8,0,246,54.980717042676446,0.61,OK
1.2.826.0.1.3680043.8.498.11018630505146534711389302050087002039.npz,24,224,224,uint8,0,248,21.42675947332058,0.61,OK
1.2.826.0.1.3680043.8.498.11019395143770767395494278927864678256.npz,24,224,224,uint8,0,251,17.14651094812925,0.64,OK
1.2.826.0.1.3680043.8.498.11020283634771050365517944354105849855.npz,24,224,224,uint8,0,254,56.20216255447492,0.81,OK
1.2.826.0.1.3680043.8.498.11020340217652575738085672013915792470.npz,24,224,224,uint8,0,253,20.006011340082907,0.67,OK
1.2.826.0.1.3680043.8.498.11020709800412337373031465812752146821.npz,24,224,224,uint8,0,250,80.33771042596726,0.76,OK
1.2.826.0.1.3680043.8.498.11021642679865125650110439243981629483.npz,24,224,224,uint8,0,253,44.913937938456634,0.74,OK
1.2.826.0.1.3680043.8.498.11021944862935937765671571459227962515.npz,24,224,224,uint8,0,252,24.863781156994047,0.46,OK
1.2.826.0.1.3680043.8.498.11022932223748132478475714854014070992.npz,24,224,224,uint8,0,251,91.5322190888074,0.98,OK
1.2.826.0.1.3680043.8.498.11023591160051492621081843451896335839.npz,24,224,224,uint8,0,250,25.206676664806547,0.71,OK
1.2.826.0.1.3680043.8.498.11024091282818642876401903524153081663.npz,24,224,224,uint8,0,250,49.89302903778699,0.83,OK
1.2.826.0.1.3680043.8.498.11024154326156570705450480333789735027.npz,24,224,224,uint8,0,254,32.46755503959396,0.48,OK
1.2.826.0.1.3680043.8.498.11024728298424910464618487626247858765.npz,24,224,224,uint8,0,253,35.68299917623299,0.55,OK
1.2.826.0.1.3680043.8.498.11025208530692205410497984115791792992.npz,24,224,224,uint8,0,245,53.645467122395836,0.75,OK
1.2.826.0.1.3680043.8.498.11025636651209364786193881783451070516.npz,24,224,224,uint8,0,244,39.92708499415391,0.61,OK
1.2.826.0.1.3680043.8.498.11025924593973564590292021403800979272.npz,24,224,224,uint8,0,248,42.11056829958546,0.82,OK
1.2.826.0.1.3680043.8.498.11026492033167762926022857314699213576.npz,24,224,224,uint8,0,253,18.48529758583121,0.63,OK
1.2.826.0.1.3680043.8.498.11027592332493009045556745444634265269.npz,24,224,224,uint8,0,249,31.90239274420706,0.71,OK
1.2.826.0.1.3680043.8.498.11027785073346764877330696851388214061.npz,24,224,224,uint8,0,255,23.340582815157312,0.58,OK
1.2.826.0.1.3680043.8.498.11028439450767729022506106473499940119.npz,24,224,224,uint8,1,253,51.08001750504889,0.92,OK
1.2.826.0.1.3680043.8.498.11028742861712725911324111726112311991.npz,24,224,224,uint8,0,244,33.41078071853742,0.71,OK
1.2.826.0.1.3680043.8.498.11030074485821475144486026602788780384.npz,24,224,224,uint8,0,247,41.56607740752551,0.61,OK
1.2.826.0.1.3680043.8.498.11030437094490549605690633300363200147.npz,24,224,224,uint8,0,249,41.55365363919005,0.8,OK
1.2.826.0.1.3680043.8.498.11031773691232018380342119758808227017.npz,24,224,224,uint8,0,252,38.41962209688563,0.71,OK
1.2.826.0.1.3680043.8.498.11032232415947807771056431679541477925.npz,24,224,224,uint8,0,244,40.35061417144983,0.82,OK
1.2.826.0.1.3680043.8.498.11032972829430446606848197086920630621.npz,24,224,224,uint8,1,251,35.05188818691539,0.81,OK
1.2.826.0.1.3680043.8.498.11034416011659829634697160705454654194.npz,24,224,224,uint8,0,249,54.79376428305697,0.72,OK
1.2.826.0.1.3680043.8.498.11035287118941519122733726431905666905.npz,24,224,224,uint8,0,244,28.595312001753825,0.41,OK
1.2.826.0.1.3680043.8.498.11035294124377312501783856172465496025.npz,24,224,224,uint8,0,245,45.32477180325255,0.69,OK
1.2.826.0.1.3680043.8.498.11035365939745999677189295541365420278.npz,24,224,224,uint8,0,244,28.836015558567176,0.69,OK
1.2.826.0.1.3680043.8.498.11035903844741280695764529240455336555.npz,24,224,224,uint8,0,246,43.65421134274022,0.74,OK
1.2.826.0.1.3680043.8.498.11036914294036234900721729777868767368.npz,24,224,224,uint8,0,252,57.78346636506165,0.69,OK
1.2.826.0.1.3680043.8.498.11037148382268585141931484327030464882.npz,24,224,224,uint8,0,249,26.12068020567602,0.52,OK
1.2.826.0.1.3680043.8.498.11039730084033679603271156549362533330.npz,24,224,224,uint8,0,239,25.85627424798044,0.61,OK
1.2.826.0.1.3680043.8.498.11039756871454522037107999973865424200.npz,24,224,224,uint8,0,252,32.24650480309311,0.64,OK
1.2.826.0.1.3680043.8.498.11041492633897606865584039085294750101.npz,24,224,224,uint8,0,252,68.11846051897321,0.92,OK
1.2.826.0.1.3680043.8.498.11041626577212498076180529946170291437.npz,24,224,224,uint8,0,247,49.77801638233419,0.7,OK
1.2.826.0.1.3680043.8.498.11043096711298654959032092227130000412.npz,24,224,224,uint8,0,252,49.05975549399447,0.65,OK
1.2.826.0.1.3680043.8.498.11044032401135442718762365489035576029.npz,24,224,224,uint8,0,252,82.32760765438988,0.92,OK
1.2.826.0.1.3680043.8.498.11044304699309688241862933000801948227.npz,24,224,224,uint8,0,246,24.922570883822278,0.41,OK
1.2.826.0.1.3680043.8.498.11045479064503184057854236314537486044.npz,24,224,224,uint8,0,253,42.67970826025723,0.75,OK
1.2.826.0.1.3680043.8.498.11045576656606769904599839922474016717.npz,24,224,224,uint8,0,249,75.28089458439626,0.83,OK
1.2.826.0.1.3680043.8.498.11045623899271705700129409688224525834.npz,24,224,224,uint8,0,252,61.36368482940051,0.83,OK
1.2.826.0.1.3680043.8.498.11046858953591803686991180687662050663.npz,24,224,224,uint8,0,250,71.56043393920068,0.74,OK
1.2.826.0.1.3680043.8.498.11047293136160100311678693778079164726.npz,24,224,224,uint8,0,252,59.34181514402636,0.72,OK
1.2.826.0.1.3680043.8.498.11047372638370056735794466428153179990.npz,24,224,224,uint8,0,252,40.15801960432611,0.67,OK
1.2.826.0.1.3680043.8.498.11047432462337301703400216886201611671.npz,24,224,224,uint8,0,248,37.4412841796875,0.61,OK
1.2.826.0.1.3680043.8.498.11047582596951666396593373411986735805.npz,24,224,224,uint8,0,251,32.0835268189307,0.58,OK
1.2.826.0.1.3680043.8.498.11048488857242713495125116732708152365.npz,24,224,224,uint8,0,245,53.9048233551233,0.79,OK
1.2.826.0.1.3680043.8.498.11048589721897608599570680863936237675.npz,24,224,224,uint8,0,252,48.23918722762542,0.7,OK
1.2.826.0.1.3680043.8.498.11049701856745289026788998648837305994.npz,24,224,224,uint8,0,249,54.9119723573023,0.67,OK
1.2.826.0.1.3680043.8.498.11050025090805214999413986094398980746.npz,24,224,224,uint8,0,252,32.20387652131165,0.71,OK
1.2.826.0.1.3680043.8.498.11050082121602659922250816672659054670.npz,24,224,224,uint8,0,250,29.88420925010629,0.79,OK
1.2.826.0.1.3680043.8.498.11050298643629265286087857184983253027.npz,24,224,224,uint8,0,245,45.90880185081845,0.74,OK
1.2.826.0.1.3680043.8.498.11050874913407926375137685270089656741.npz,24,224,224,uint8,0,251,36.56995874521684,0.67,OK
1.2.826.0.1.3680043.8.498.11051138355881136273281600148427208911.npz,24,224,224,uint8,0,251,34.09930295360331,0.57,OK
1.2.826.0.1.3680043.8.498.11051728213528410962644621606043711689.npz,24,224,224,uint8,0,252,61.64307138871173,0.74,OK
1.2.826.0.1.3680043.8.498.11053099860384402544704153284740138971.npz,24,224,224,uint8,0,249,33.32018710804634,0.56,OK
1.2.826.0.1.3680043.8.498.11053320715247700506396081651611786054.npz,24,224,224,uint8,0,250,43.39332715508078,0.71,OK
1.2.826.0.1.3680043.8.498.11054554137126759026580377557872555571.npz,24,224,224,uint8,0,249,41.72359876567815,0.6,OK
1.2.826.0.1.3680043.8.498.11054658209652840680024404180667300679.npz,24,224,224,uint8,0,250,41.176433952487244,0.5,OK
1.2.826.0.1.3680043.8.498.11054866632685669561481448318288894390.npz,24,224,224,uint8,0,247,22.630470742984695,0.61,OK
1.2.826.0.1.3680043.8.498.11055208927178096623715671958092370751.npz,24,224,224,uint8,0,246,52.49468371332908,0.83,OK
1.2.826.0.1.3680043.8.498.11055220035039504899977001101979878478.npz,24,224,224,uint8,0,250,27.622655751753825,0.73,OK
1.2.826.0.1.3680043.8.498.11055767268994596483900171149654699916.npz,24,224,224,uint8,0,253,55.80834462691327,0.59,OK
1.2.826.0.1.3680043.8.498.11057573577897416562440644061735071903.npz,24,224,224,uint8,0,251,37.87730771019345,0.73,OK
1.2.826.0.1.3680043.8.498.11060488300907106055453001110990438939.npz,24,224,224,uint8,0,252,31.009752338435373,0.55,OK
1.2.826.0.1.3680043.8.498.11061248166953059964701105014673035599.npz,24,224,224,uint8,0,248,46.19061486899447,0.7,OK
1.2.826.0.1.3680043.8.498.11061547848000479740841589100074231239.npz,24,224,224,uint8,0,251,54.504274952168366,0.86,OK
1.2.826.0.1.3680043.8.498.11061835977317429793697356754847694880.npz,24,224,224,uint8,0,253,54.827790344653486,0.8,OK
1.2.826.0.1.3680043.8.498.11062063881300773140600251441362629614.npz,24,224,224,uint8,0,251,58.298225247130105,0.67,OK
1.2.826.0.1.3680043.8.498.11062155738430646385275301535196670414.npz,24,224,224,uint8,0,252,38.48792583439626,0.74,OK
1.2.826.0.1.3680043.8.498.11062380002379767131614317198539036810.npz,24,224,224,uint8,0,246,54.87697056361607,0.77,OK
1.2.826.0.1.3680043.8.498.11062384518502533539225806211330045508.npz,24,224,224,uint8,0,254,37.31278067867772,0.7,OK
1.2.826.0.1.3680043.8.498.11062808135828204231862335262277885604.npz,24,224,224,uint8,0,245,25.989716198979593,0.58,OK
1.2.826.0.1.3680043.8.498.11062891739421655203119402405090469704.npz,24,224,224,uint8,0,248,65.88331406781462,0.76,OK
1.2.826.0.1.3680043.8.498.11062993529602593933581508546824250056.npz,24,224,224,uint8,0,254,43.691943525457056,0.62,OK
1.2.826.0.1.3680043.8.498.11063356380296977745889863467626087110.npz,24,224,224,uint8,0,252,43.84966501248937,0.67,OK
1.2.826.0.1.3680043.8.498.11063373555867596933273578209763066062.npz,24,224,224,uint8,0,252,58.86023779629039,0.56,OK
1.2.826.0.1.3680043.8.498.11064047332639925426490370226250982512.npz,24,224,224,uint8,0,251,12.601898816167092,0.48,OK
1.2.826.0.1.3680043.8.498.11064109764685084786946639764892086098.npz,24,224,224,uint8,0,248,49.556742765465565,0.64,OK
1.2.826.0.1.3680043.8.498.11064239783877942433784484527483674874.npz,24,224,224,uint8,0,246,41.014033933886054,0.53,OK
1.2.826.0.1.3680043.8.498.11065099376616603651117818394555431646.npz,24,224,224,uint8,0,237,96.35812191087372,0.99,OK
1.2.826.0.1.3680043.8.498.11065269653219452630554118662721401505.npz,24,224,224,uint8,0,248,40.10792842527636,0.6,OK
1.2.826.0.1.3680043.8.498.11065631349837233439681144705455411467.npz,24,224,224,uint8,0,248,35.72963335724915,0.77,OK
1.2.826.0.1.3680043.8.498.11066918476209303864054303905975134761.npz,24,224,224,uint8,0,245,22.49578151573129,0.68,OK
1.2.826.0.1.3680043.8.498.11067041584623746886795717306570431803.npz,24,224,224,uint8,0,251,50.67825504225127,0.92,OK
1.2.826.0.1.3680043.8.498.11067090872887218615761829181167425496.npz,24,224,224,uint8,0,250,18.857360424638607,0.59,OK
1.2.826.0.1.3680043.8.498.11067199620290436437594977824702232829.npz,24,224,224,uint8,0,252,18.622245529071005,0.65,OK
1.2.826.0.1.3680043.8.498.11067243536734581253215476721829286862.npz,24,224,224,uint8,0,252,35.05257825786565,0.7,OK
1.2.826.0.1.3680043.8.498.11067351060599717646765478308674261078.npz,24,224,224,uint8,5,249,78.85908269557824,0.84,OK
1.2.826.0.1.3680043.8.498.11067813189509868854827558880905089851.npz,24,224,224,uint8,0,252,54.66188765545281,0.74,OK
1.2.826.0.1.3680043.8.498.11068975592208352443550064872524582315.npz,24,224,224,uint8,0,248,21.55021740141369,0.67,OK
1.2.826.0.1.3680043.8.498.11069097667501178788576320422006950172.npz,24,224,224,uint8,0,246,42.850316884566325,0.65,OK
1.2.826.0.1.3680043.8.498.11069927869750034963365430143481580517.npz,24,224,224,uint8,0,249,28.26955117984694,0.48,OK
1.2.826.0.1.3680043.8.498.11071077318132508651839494609288386906.npz,24,224,224,uint8,0,254,57.46725526147959,0.71,OK
1.2.826.0.1.3680043.8.498.11072061022253998660364626952027792714.npz,24,224,224,uint8,0,243,38.229166666666664,0.53,OK
